brand,price,fuel,month,year,mileage,power,url
Renault Clio 1.5 dCi Luxe,13990.0,Diesel,Maio,2017,84000,90,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-luxe-ID8Pruq1.html
Nissan Micra 1.5 DCi Tekna S/S,14990.0,Diesel,Março,2018,112000,90,https://www.standvirtual.com/carros/anuncio/nissan-micra-1-5-dci-tekna-s-s-ID8PrAYG.html
Peugeot 208 1.6 BlueHDi Style,12990.0,Diesel,Maio,2016,124000,100,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-6-bluehdi-style-ID8Px1Ju.html
Fiat Punto Evo 1.3 M-Jet Dynamic,7990.0,Diesel,Fevereiro,2011,154000,85,https://www.standvirtual.com/carros/anuncio/fiat-punto-evo-1-3-m-jet-dynamic-ID8PuKd3.html
SEAT Arona 1.0 TSI Style,17990.0,Gasolina,Setembro,2019,65000,115,https://www.standvirtual.com/carros/anuncio/seat-arona-1-0-tsi-style-ID8Pxb7g.html
Honda Civic 1.4 i-VTEC Sport Navi,13000.0,Gasolina,Dezembro,2012,130000,100,https://www.standvirtual.com/carros/anuncio/honda-civic-1-4-i-vtec-sport-navi-ID8PzMex.html
Peugeot 208 1.2 PureTech Active Pack,20590.0,Gasolina,Janeiro,2022,11000,101,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-pack-ID8PrnZR.html
Renault Mégane Sport Tourer 1.5 dCi Bose Edition,17900.0,Diesel,Julho,2017,115000,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-bose-edition-ID8PwKnB.html
Cupra Formentor 1.5 TSI Sport DSG,32900.0,Gasolina,Abril,2022,23000,150,https://www.standvirtual.com/carros/anuncio/cupra-formentor-1-5-tsi-sport-dsg-ID8Pv23a.html
Renault Mégane 1.5 dCi Bose Edition,18900.0,Diesel,Outubro,2018,138000,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-dci-bose-edition-ID8Pz5WJ.html
Citroën C4 1.2 PureTech Feel Pack,25900.0,Gasolina,Outubro,2022,15000,131,https://www.standvirtual.com/carros/anuncio/citron-c4-1-2-puretech-feel-pack-ID8Pz5SJ.html
SEAT Ibiza 1.0 TSI FR,19900.0,Gasolina,Maio,2021,30000,110,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-tsi-fr-ID8Pu6AG.html
Citroën C3 1.2 PureTech Shine EAT6,15900.0,Gasolina,Junho,2019,94000,110,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-shine-eat6-ID8PzALu.html
Citroën e-C4 Shine,28900.0,Eléctrico,Novembro,2022,40800,136,https://www.standvirtual.com/carros/anuncio/citron-e-c4-shine-ID8PxZOo.html
Hyundai Ioniq 5 73kWh Vanguard,43000.0,Eléctrico,Dezembro,2021,95000,217,https://www.standvirtual.com/carros/anuncio/hyundai-ioniq-5-73kwh-vanguard-ID8Pus5w.html
Honda Accord Tourer,12500.0,Diesel,Agosto,2009,203100,150,https://www.standvirtual.com/carros/anuncio/honda-accord-tourer-ID8Pzrxf.html
Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC Exclusive,33800.0,Diesel,Agosto,2017,150000,170,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-220-d-4matic-9g-tronic-exclusive-ID8PzJKU.html
Mercedes-Benz GLC 250 d AMG Line 4-Matic,44990.0,Diesel,Novembro,2017,84000,204,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-250-d-amg-line-4-matic-ID8PyGA7.html
Fiat 500C 1.3 16V Multijet S&S Collezione,9750.0,Diesel,Janeiro,2012,143697,95,https://www.standvirtual.com/carros/anuncio/fiat-500c-1-3-16v-multijet-s-s-collezione-ID8PA3D8.html
SEAT Leon 1.0 TSI Style,22240.0,Gasolina,Junho,2022,29000,110,https://www.standvirtual.com/carros/anuncio/seat-leon-1-0-tsi-style-ID8PnNGC.html
Nissan Juke 1.6 Tekna Sport CVT,12540.0,Gasolina,Maio,2013,72000,117,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-6-tekna-sport-cvt-ID8PzK3L.html
Abarth 595 1.4 T-Jet,20900.0,Gasolina,Abril,2019,50000,145,https://www.standvirtual.com/carros/anuncio/abarth-595-1-4-t-jet-ID8PoFKU.html
VW T-Roc 1.6 TDI Sport,33900.0,Diesel,Fevereiro,2019,99000,115,https://www.standvirtual.com/carros/anuncio/vw-t-roc-1-6-tdi-sport-ID8Pdz0i.html
VW Transporter 2.0 TDI Extra AC,25550.0,Diesel,Junho,2016,163000,110,https://www.standvirtual.com/carros/anuncio/vw-transporter-2-0-tdi-extra-ac-ID8PxVUh.html
Renault Clio Sport Tourer 0.9 TCe Limited,11500.0,Gasolina,Abril,2016,87586,90,https://www.standvirtual.com/carros/anuncio/renault-clio-sport-tourer-0-9-tce-limited-ID8Pz3D0.html
Volvo C30 2.0 D Kinetic,9990.0,Diesel,Junho,2010,226600,136,https://www.standvirtual.com/carros/anuncio/volvo-c30-2-0-d-kinetic-ID8PzWGr.html
Audi A3 Limousine 2.0 TDI S-line S tronic,24999.0,Diesel,Novembro,2014,137325,150,https://www.standvirtual.com/carros/anuncio/audi-a3-limousine-2-0-tdi-s-line-s-tronic-ID8PmyDh.html
BMW 120,16990.0,Diesel,Março,2013,340569,184,https://www.standvirtual.com/carros/anuncio/bmw-120-ID8PivID.html
Citroën C5 Aircross 1.5 BlueHDi Feel Pack EAT8,22990.0,Diesel,Março,2019,127489,130,https://www.standvirtual.com/carros/anuncio/citron-c5-aircross-1-5-bluehdi-feel-pack-eat8-ID8Pxc3z.html
Peugeot 208 PureTech 75 Active,16500.0,Gasolina,Agosto,2020,57800,75,https://www.standvirtual.com/carros/anuncio/peugeot-208-puretech-75-active-ID8Pz6Yk.html
Peugeot e-208 GT,27500.0,Eléctrico,Junho,2022,16297,136,https://www.standvirtual.com/carros/anuncio/peugeot-e-208-gt-ID8Pv30B.html
Peugeot 2008 1.2 PureTech Allure Pack EAT8,26700.0,Gasolina,Julho,2022,40000,130,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-allure-pack-eat8-ID8PvytM.html
Dacia Duster 1.0 TCe ECO-G Prestige Bi-Fuel,21500.0,GPL,Junho,2022,5,101,https://www.standvirtual.com/carros/anuncio/dacia-duster-1-0-tce-eco-g-prestige-bi-fuel-ID8Prp1i.html
SEAT Ibiza 1.0 EcoTSI FR,19900.0,Gasolina,Junho,2022,20000,95,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-ecotsi-fr-ID8PvSqq.html
Peugeot 208 1.5 BlueHDi Active,23900.0,Diesel,Outubro,2022,22000,102,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-5-bluehdi-active-ID8PvRxf.html
Peugeot 308 1.2 PureTech Active J17,25900.0,Gasolina,Abril,2022,18000,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-2-puretech-active-j17-ID8PvRwH.html
SEAT Ibiza 1.0 TSI Style,17700.0,Gasolina,Março,2022,20900,95,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-tsi-style-ID8Por3o.html
Fiat Tipo 1.6 MultiJet DCT S-Design,16300.0,Diesel,Março,2018,121000,120,https://www.standvirtual.com/carros/anuncio/fiat-tipo-1-6-multijet-dct-s-design-ID8Pyggu.html
Peugeot 5008 1.5 BlueHDi Allure EAT8,25750.0,Diesel,Junho,2018,118000,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-allure-eat8-ID8PyEh9.html
Peugeot 308 1.2 PureTech GT EAT8,28900.0,Gasolina,Dezembro,2022,13000,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-2-puretech-gt-eat8-ID8PzWG5.html
SEAT Ibiza 1.0 TSI Style,16980.0,Gasolina,Julho,2022,46000,95,https://www.standvirtual.com/carros/anuncio/seat-ibiza-1-0-tsi-style-ID8PzrGH.html
Lexus UX 250h Executive+,37000.0,Híbrido (Gasolina),Maio,2019,13000,184,https://www.standvirtual.com/carros/anuncio/lexus-ux-250h-executive-ID8OS82Y.html
Peugeot 308 SW BlueHDi 100 Stop & Start Business-Line,12000.0,Diesel,Junho,2016,182000,99,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-bluehdi-100-stop-start-business-line-ID8PwLbr.html
Renault Arkana TCe 140 EDC INTENS,33000.0,Gasolina,Setembro,2022,68,140,https://www.standvirtual.com/carros/anuncio/renault-arkana-tce-140-edc-intens-ID8Pwif3.html
Peugeot 208,18950.0,Gasolina,Janeiro,2023,3384,75,https://www.standvirtual.com/carros/anuncio/peugeot-208-ID8PwMdl.html
Tesla Model 3 Performance Dual Motor AWD,55000.0,Eléctrico,Novembro,2022,500,513,https://www.standvirtual.com/carros/anuncio/tesla-model-3-performance-dual-motor-awd-ID8Pqfu3.html
VW T-Cross 1.0 TSI,21500.0,Gasolina,Junho,2020,35268,95,https://www.standvirtual.com/carros/anuncio/vw-t-cross-1-0-tsi-ID8PsYih.html
Renault Captur 1.0 TCe Intens,21690.0,Gasolina,Junho,2021,43508,90,https://www.standvirtual.com/carros/anuncio/renault-captur-1-0-tce-intens-ID8PtdZ3.html
Mercedes-Benz SL 55 AMG Standard,47500.0,Gasolina,Abril,2002,127200,500,https://www.standvirtual.com/carros/anuncio/mercedes-benz-sl-55-amg-standard-ID8PtBdH.html
Renault Arkana 1.3 TCe Intens EDC,30000.0,Gasolina,Setembro,2021,29547,140,https://www.standvirtual.com/carros/anuncio/renault-arkana-1-3-tce-intens-edc-ID8PlNFr.html
Fiat 500e Icon,31000.0,Eléctrico,Fevereiro,2021,19,118,https://www.standvirtual.com/carros/anuncio/fiat-500e-icon-ID8Ph6MR.html
Peugeot 3008 1.5 BlueHDi Active Pack EAT8,32000.0,Diesel,Fevereiro,2021,27923,130,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-pack-eat8-ID8PlqCl.html
Audi A7 Sportback 50 TDI V6 quattro S-line Tiptronic,67500.0,Diesel,Agosto,2019,70000,286,https://www.standvirtual.com/carros/anuncio/audi-a7-sportback-50-tdi-v6-quattro-s-line-tiptronic-ID8OZJHz.html
Fiat 500 1.0 GSE Hybrid Dolcevita,14980.0,Gasolina,Maio,2022,37897,70,https://www.standvirtual.com/carros/anuncio/fiat-500-1-0-gse-hybrid-dolcevita-ID8PzYkr.html
Peugeot 208 PureTech 100 EAT8 Active Pack,19980.0,Gasolina,Agosto,2022,28325,101,https://www.standvirtual.com/carros/anuncio/peugeot-208-puretech-100-eat8-active-pack-ID8PzEcA.html
Mercedes-Benz C 250 d AMG Line Aut.,35750.0,Diesel,Maio,2018,138586,204,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-250-d-amg-line-aut-ID8Pu2Mg.html
Mercedes-Benz C 200 BlueTEC,20850.0,Diesel,Março,2015,158000,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-bluetec-ID8PsG6m.html
DS DS7 Crossback,30000.0,Diesel,Abril,2019,117843,180,https://www.standvirtual.com/carros/anuncio/ds-ds7-crossback-ID8Psnuu.html
Peugeot e-208 Allure Pack,31750.0,Eléctrico,Junho,2023,879,136,https://www.standvirtual.com/carros/anuncio/peugeot-e-208-allure-pack-ID8Pyalw.html
Nissan Qashqai 1.3 DIG-T N-Connecta J18,23990.0,Gasolina,Setembro,2019,21911,140,https://www.standvirtual.com/carros/anuncio/nissan-qashqai-1-3-dig-t-n-connecta-j18-ID8PxROd.html
BMW 220 d Auto,52900.0,Diesel,Abril,2023,7700,190,https://www.standvirtual.com/carros/anuncio/bmw-220-d-auto-ID8PxRDL.html
Isuzu D-Max 1.9 Ddi CD 4WD LS CM,29500.0,Diesel,Setembro,2018,88721,164,https://www.standvirtual.com/carros/anuncio/isuzu-d-max-1-9-ddi-cd-4wd-ls-cm-ID8Plwbm.html
Mercedes-Benz E 220 d AMG Line Aut.,43900.0,Diesel,Outubro,2017,103000,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-amg-line-aut-ID8PqEli.html
VW Golf 1.6 TDI Highline DSG,23000.0,Diesel,Setembro,2018,33383,115,https://www.standvirtual.com/carros/anuncio/vw-golf-1-6-tdi-highline-dsg-ID8Pfbde.html
VW T-Roc 1.5 TSI T-ROC@pt DSG,28000.0,Gasolina,Julho,2019,73049,150,https://www.standvirtual.com/carros/anuncio/vw-t-roc-1-5-tsi-t-rocpt-dsg-ID8Pnwj4.html
Peugeot 308 1.2 PureTech Style,20000.0,Gasolina,Maio,2019,27941,110,https://www.standvirtual.com/carros/anuncio/peugeot-308-1-2-puretech-style-ID8PvGUx.html
Mitsubishi Eclipse Cross 2.4 PHEV eMotion,39500.0,Híbrido (Gasolina),Abril,2023,2100,202,https://www.standvirtual.com/carros/anuncio/mitsubishi-eclipse-cross-2-4-phev-emotion-ID8Pyalr.html
Peugeot 3008 1.6 HDi Access,16000.0,Diesel,Agosto,2014,92000,115,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-hdi-access-ID8PxMcl.html
Renault Talisman,19000.0,Diesel,Outubro,2017,131891,110,https://www.standvirtual.com/carros/anuncio/renault-talisman-ID8PfjNO.html
Mercedes-Benz A 200 d AMG Line Aut.,37000.0,Diesel,Maio,2020,56632,150,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-d-amg-line-aut-ID8Pnw3g.html
BMW 420 Gran Coupé d Pack M,23000.0,Diesel,Maio,2014,233511,184,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-ID8Pwl7b.html
Ford Focus SW,5000.0,Diesel,Junho,2006,230243,109,https://www.standvirtual.com/carros/anuncio/ford-focus-sw-ID8PxHZ7.html
MINI Electric Cooper SE,32500.0,Eléctrico,Fevereiro,2020,5844,184,https://www.standvirtual.com/carros/anuncio/mini-electric-cooper-se-ID8Pg6QE.html
VW Golf Variant 1.6 TDi Confortline,15800.0,Diesel,Fevereiro,2015,140935,105,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8PyexZ.html
Peugeot 2008 1.2 PureTech Allure,22890.0,Gasolina,Janeiro,2021,29680,102,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-allure-ID8PyM38.html
Alfa Romeo Giulietta 1.6 JTDm Super TCT,16950.0,Diesel,Junho,2018,100380,120,https://www.standvirtual.com/carros/anuncio/alfa-romeo-giulietta-1-6-jtdm-super-tct-ID8PzCDI.html
VW Golf Variant 1.6 TDi Confortline,22900.0,Diesel,Junho,2019,46800,115,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-confortline-ID8PA0Ww.html
Mercedes-Benz C 200 AMG Line Aut.,61000.0,Gasolina,Fevereiro,2022,9665,184,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-amg-line-aut-ID8PzCxD.html
Toyota Yaris 1.5 HSD Active,20000.0,Híbrido (Gasolina),Janeiro,2020,5141,101,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-5-hsd-active-ID8Pyame.html
Peugeot 208 1.5 BlueHDi Active Pack,19980.0,Diesel,Abril,2022,42000,102,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-5-bluehdi-active-pack-ID8Pw2xg.html
Volvo V90 2.0 T8 PHEV R-Design AWD,54990.0,Híbrido (Gasolina),Setembro,2020,88000,392,https://www.standvirtual.com/carros/anuncio/volvo-v90-2-0-t8-phev-r-design-awd-ID8Pmw6G.html
Citroën C4 1.5 BlueHDi Feel Pack,23990.0,Diesel,Janeiro,2022,44650,110,https://www.standvirtual.com/carros/anuncio/citron-c4-1-5-bluehdi-feel-pack-ID8PuanL.html
Mercedes-Benz T 180 d Standard,37900.0,Diesel,Dezembro,2022,4000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-t-180-d-standard-ID8PzrGe.html
BMW 114 d Line Sport,14890.0,Diesel,Outubro,2013,153633,95,https://www.standvirtual.com/carros/anuncio/bmw-114-d-line-sport-ID8PzrG8.html
Audi A3 1.6 TDI S-line,22900.0,Diesel,Outubro,2017,149222,116,https://www.standvirtual.com/carros/anuncio/audi-a3-1-6-tdi-s-line-ID8PzOFT.html
Citroën Grand C4 Spacetourer 1.5 BlueHDi Feel Business,19950.0,Diesel,Fevereiro,2019,99268,130,https://www.standvirtual.com/carros/anuncio/citron-grand-c4-spacetourer-1-5-bluehdi-feel-business-ID8PxouF.html
Mercedes-Benz 200 D,2500.0,Diesel,Dezembro,1990,605310,76,https://www.standvirtual.com/carros/anuncio/mercedes-benz-200-d-ID8PxJJ8.html
Opel Mokka-e GS,34500.0,Eléctrico,Abril,2023,659,136,https://www.standvirtual.com/carros/anuncio/opel-mokka-e-gs-ID8Pyalt.html
Saab 9-3,6000.0,Diesel,Outubro,2005,333098,150,https://www.standvirtual.com/carros/anuncio/saab-9-3-ID8PxLjQ.html
Citroën C3 Aircross 1.6 BlueHDi Shine,16750.0,Diesel,Janeiro,2018,75900,100,https://www.standvirtual.com/carros/anuncio/citron-c3-aircross-1-6-bluehdi-shine-ID8Py75I.html
Audi A6 2.0 TDi S-line,8000.0,Diesel,Março,2008,483000,140,https://www.standvirtual.com/carros/anuncio/audi-a6-2-0-tdi-s-line-ID8PxJH4.html
Renault Captur,26000.0,Gasolina,Julho,2020,23497,155,https://www.standvirtual.com/carros/anuncio/renault-captur-ID8PxHWQ.html
VW Passat Variant 1.6 TDI BlueMotion,15000.0,Diesel,Maio,2013,90000,105,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-1-6-tdi-bluemotion-ID8PxM3N.html
Citroën C4 Coupé 1.6 HDi 110 VTR Pack CMP6,7000.0,Diesel,Janeiro,2007,118078,110,https://www.standvirtual.com/carros/anuncio/citron-c4-coup-1-6-hdi-110-vtr-pack-cmp6-ID8PxLft.html
Renault Captur 1.5 dCi,16000.0,Diesel,Janeiro,2018,118078,90,https://www.standvirtual.com/carros/anuncio/renault-captur-1-5-dci-ID8PxLf5.html
Renault Scénic 1.5 dCi Bose Edition EDC SS,15000.0,Diesel,Agosto,2015,150000,110,https://www.standvirtual.com/carros/anuncio/renault-scnic-1-5-dci-bose-edition-edc-ss-ID8PxM9p.html
Peugeot 308 SW 1.6 BlueHDi Allure,17750.0,Diesel,Agosto,2017,110000,120,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-6-bluehdi-allure-ID8PxM0b.html
Renault Mégane 1.5 Blue dCi GT Line,24000.0,Diesel,Março,2019,7321,115,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-blue-dci-gt-line-ID8PxLoP.html
BMW 420 Gran Coupé d Pack M Auto,55000.0,Diesel,Janeiro,2022,22713,190,https://www.standvirtual.com/carros/anuncio/bmw-420-gran-coup-d-pack-m-auto-ID8PuXdS.html
Peugeot 207 1.6 HDi Sport,6000.0,Diesel,Março,2007,219139,90,https://www.standvirtual.com/carros/anuncio/peugeot-207-1-6-hdi-sport-ID8PxLpN.html
Citroën C5 2.0 HDi Exclusive Auto,4500.0,Diesel,Fevereiro,2003,292350,110,https://www.standvirtual.com/carros/anuncio/citron-c5-2-0-hdi-exclusive-auto-ID8PxLx9.html
MINI One Classic,27500.0,Gasolina,Novembro,2021,17800,102,https://www.standvirtual.com/carros/anuncio/mini-one-classic-ID8PxmYr.html
Renault Mégane 1.5 dCi Bose Edition EDC,18500.0,Diesel,Julho,2018,104511,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-dci-bose-edition-edc-ID8PxIdt.html
Toyota Yaris 1.4 D-4D AC Manual,8000.0,Diesel,Junho,2007,159852,90,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-4-d-4d-ac-manual-ID8PxJIz.html
SEAT Leon 1.4 TSI FR DSG S/S,17000.0,Gasolina,Setembro,2017,127000,150,https://www.standvirtual.com/carros/anuncio/seat-leon-1-4-tsi-fr-dsg-s-s-ID8PxJd5.html
Renault Clio 1.5 dCi Privilège,5500.0,Diesel,Agosto,2010,160000,85,https://www.standvirtual.com/carros/anuncio/renault-clio-1-5-dci-privilge-ID8PA3D5.html
BMW 116 d Advantage,24890.0,Diesel,Janeiro,2021,71011,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-advantage-ID8PzJLY.html
Citroën C3 1.2 PureTech C-Series,16950.0,Gasolina,Julho,2022,27100,83,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-c-series-ID8Pz6le.html
Peugeot 2008 1.2 PureTech Active Pack,21900.0,Gasolina,Dezembro,2020,29800,102,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-active-pack-ID8PvHqA.html
Mercedes-Benz EQA 250 Progressive,61300.0,Eléctrico,Junho,2023,4758,190,https://www.standvirtual.com/carros/anuncio/mercedes-benz-eqa-250-progressive-ID8PyxkI.html
Volvo V60,16500.0,Híbrido (Diesel),Abril,2014,188360,286,https://www.standvirtual.com/carros/anuncio/volvo-v60-ID8PzJMj.html
Peugeot 2008 1.2 PureTech Allure Pack,24900.0,Gasolina,Julho,2022,28764,102,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-allure-pack-ID8Pw5E7.html
Mercedes-Benz GLA 180 d AMG Line,48400.0,Diesel,Dezembro,2022,6886,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-gla-180-d-amg-line-ID8Py2LL.html
MINI Cooper,29500.0,Gasolina,Novembro,2021,23800,136,https://www.standvirtual.com/carros/anuncio/mini-cooper-ID8PxRPi.html
Citroën C4 Cactus 1.5 BlueHDi Shine,20450.0,Diesel,Setembro,2020,44612,102,https://www.standvirtual.com/carros/anuncio/citron-c4-cactus-1-5-bluehdi-shine-ID8Pz6lg.html
Peugeot 3008 1.5 BlueHDi Active,16990.0,Diesel,Maio,2019,162904,130,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-active-ID8PvOTG.html
Ford Focus 1.0 EcoBoost MHEV Connected,25450.0,Gasolina,Julho,2022,28370,125,https://www.standvirtual.com/carros/anuncio/ford-focus-1-0-ecoboost-mhev-connected-ID8Pv9y4.html
Mercedes-Benz A 250 e AMG Line,46500.0,Híbrido (Gasolina),Junho,2021,44796,218,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8Pvxvb.html
Toyota GR Yaris 1.6 T Extreme Rally,51990.0,Gasolina,Maio,2023,10,261,https://www.standvirtual.com/carros/anuncio/toyota-gr-yaris-1-6-t-extreme-rally-ID8PwLbK.html
VW Polo 1.4 TDi Confortline,4970.0,Diesel,Maio,2007,245000,80,https://www.standvirtual.com/carros/anuncio/vw-polo-1-4-tdi-confortline-ID8PzrE3.html
Renault Clio 1.0 TCe RS Line,19400.0,Gasolina,Março,2021,21800,100,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-rs-line-ID8Pqf63.html
Audi A3 Sportback 30 TFSI Advanced,27550.0,Gasolina,Junho,2022,36407,110,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-30-tfsi-advanced-ID8Pz4pN.html
Fiat Panda,13950.0,Gasolina,Outubro,2021,50437,69,https://www.standvirtual.com/carros/anuncio/fiat-panda-ID8PyF2G.html
Opel Corsa 1.3 CDTi City,10900.0,Diesel,Outubro,2016,175880,95,https://www.standvirtual.com/carros/anuncio/opel-corsa-1-3-cdti-city-ID8PzWGW.html
Land Rover Range Rover Evoque 2.0 eD4 SE,26000.0,Diesel,Setembro,2018,80000,150,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-ed4-se-ID8PzWGt.html
Land Rover Range Rover Evoque 2.0 TD4 HSE Dynamic Auto,43850.0,Diesel,Agosto,2018,72768,180,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-td4-hse-dynamic-auto-ID8Py1K1.html
Toyota Proace Verso 2.0 D-4D L2 1.2T Prime 8L,56000.0,Diesel,Maio,2023,78000,177,https://www.standvirtual.com/carros/anuncio/toyota-proace-verso-2-0-d-4d-l2-1-2t-prime-8l-ID8PA3D4.html
BMW X1 16 d sDrive Auto Line Sport,27990.0,Diesel,Março,2020,101000,116,https://www.standvirtual.com/carros/anuncio/bmw-x1-16-d-sdrive-auto-line-sport-ID8PA1GE.html
Ford Fiesta 1.0 Ti-VCT Titanium,8900.0,Gasolina,Julho,2013,169000,80,https://www.standvirtual.com/carros/anuncio/ford-fiesta-1-0-ti-vct-titanium-ID8Py4CS.html
Peugeot 308 SW 1.5 BlueHDi Active J17,27900.0,Diesel,Julho,2022,25540,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-active-j17-ID8PvRbV.html
Mercedes-Benz C 300 d AMG Line,52900.0,Diesel,Setembro,2022,50000,265,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-d-amg-line-ID8PzrHt.html
Mercedes-Benz A 180 d Style,30990.0,Diesel,Setembro,2022,30000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-style-ID8PunYb.html
Mercedes-Benz CLS 220,25900.0,Diesel,Outubro,2015,332529,177,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cls-220-ID8PzWGU.html
Peugeot 208 1.2 PureTech Active Pack,20900.0,Gasolina,Agosto,2022,28000,101,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-pack-ID8PyaAq.html
Citroën C3 1.2 PureTech Shine Pack,18900.0,Gasolina,Outubro,2022,14000,110,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-shine-pack-ID8Pya7a.html
