brand,price,fuel,month,year,mileage,power,url
Mercedes-Benz EQA 250 Progressive,45990.0,Eléctrico,Junho,2021,51000,190,https://www.standvirtual.com/carros/anuncio/mercedes-benz-eqa-250-progressive-ID8PyTz6.html
Renault Captur 0.9 TCE Exclusive XMOD,13500.0,Gasolina,Maio,2018,56735,90,https://www.standvirtual.com/carros/anuncio/renault-captur-0-9-tce-exclusive-xmod-ID8PA47S.html
Porsche Taycan Cross Turismo 4,85000.0,Eléctrico,Outubro,2021,25910,380,https://www.standvirtual.com/carros/anuncio/porsche-taycan-cross-turismo-4-ID8Pz5WN.html
Mercedes-Benz A 180 d AMG Line,21250.0,Diesel,Outubro,2016,112000,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-amg-line-ID8PsnOe.html
BMW 218 d Cabrio Aut. M Sport,22000.0,Diesel,Junho,2015,175000,150,https://www.standvirtual.com/carros/anuncio/bmw-218-d-cabrio-aut-m-sport-ID8PuFxG.html
Mercedes-Benz C 300 d AMG Line,62900.0,Diesel,Janeiro,2023,10500,265,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-300-d-amg-line-ID8PwT1o.html
Renault Mégane Sport Tourer 1.5 dCi Limited,16990.0,Diesel,Novembro,2018,120934,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-limited-ID8PyfGC.html
VW Passat Variant 2.0 TDi Confortline,18990.0,Diesel,Outubro,2018,169770,150,https://www.standvirtual.com/carros/anuncio/vw-passat-variant-2-0-tdi-confortline-ID8PyfGy.html
Renault Clio 1.0 TCe Intens,17900.0,Gasolina,Maio,2021,37611,90,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-intens-ID8PzKNO.html
Peugeot 2008 1.2 PureTech Active Pack,22900.0,Gasolina,Março,2023,8716,102,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-active-pack-ID8PzK4k.html
Audi A4 Avant 2.0 TDI Advance,18990.0,Diesel,Março,2017,210054,150,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-advance-ID8PyfGS.html
Fiat Tipo Cross 1.3 MultiJet,25250.0,Diesel,Novembro,2022,48284,95,https://www.standvirtual.com/carros/anuncio/fiat-tipo-cross-1-3-multijet-ID8PzKO4.html
Mitsubishi Space Star 1.2 Intense,16250.0,Gasolina,Junho,2022,27198,71,https://www.standvirtual.com/carros/anuncio/mitsubishi-space-star-1-2-intense-ID8PzKNq.html
VW Taigo 1.0 TSI Style DSG,27750.0,Gasolina,Agosto,2022,27903,110,https://www.standvirtual.com/carros/anuncio/vw-taigo-1-0-tsi-style-dsg-ID8PzKNi.html
Renault Grand Scénic 1.6 dCi Bose Edition SS,13000.0,Diesel,Fevereiro,2018,185000,130,https://www.standvirtual.com/carros/anuncio/renault-grand-scnic-1-6-dci-bose-edition-ss-ID8PA4Ld.html
Land Rover Freelander 2.0 di,2750.0,Diesel,Março,2000,310203,97,https://www.standvirtual.com/carros/anuncio/land-rover-freelander-2-0-di-ID8PA4L0.html
Kia Ceed SW 1.6 CRDi GT Line,14900.0,Diesel,Setembro,2016,96859,136,https://www.standvirtual.com/carros/anuncio/kia-ceed-sw-1-6-crdi-gt-line-ID8PA4Lb.html
Audi A3 Sportback 30 TDI S tronic S line,38450.0,Diesel,Fevereiro,2023,21880,116,https://www.standvirtual.com/carros/anuncio/audi-a3-sportback-30-tdi-s-tronic-s-line-ID8PzKOT.html
Peugeot 3008 1.5 BlueHDi Allure Pack EAT8,42850.0,Diesel,Janeiro,2023,6500,130,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-pack-eat8-ID8PzKOf.html
Peugeot 2008 1.2 PureTech Active Pack,22900.0,Gasolina,Março,2023,5928,102,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-active-pack-ID8PzK4j.html
BMW 525 d xDrive Pack M Auto,19500.0,Diesel,Novembro,2012,210000,218,https://www.standvirtual.com/carros/anuncio/bmw-525-d-xdrive-pack-m-auto-ID8PssK0.html
BMW 123 d Coupe Aut. Limited Edition Lifestyle c/ M Sport Pack,14990.0,Diesel,Novembro,2009,265000,204,https://www.standvirtual.com/carros/anuncio/bmw-123-d-coupe-aut-limited-edition-lifestyle-c-m-sport-pack-ID8PvLP3.html
Nissan Navara 2.5 dCi CD LE 4WD,18990.0,Diesel,Agosto,2011,199999,190,https://www.standvirtual.com/carros/anuncio/nissan-navara-2-5-dci-cd-le-4wd-ID8PxwzE.html
MINI John Cooper Works,14990.0,Gasolina,Junho,2009,154000,211,https://www.standvirtual.com/carros/anuncio/mini-john-cooper-works-ID8PxrRH.html
MINI John Cooper Works,18990.0,Gasolina,Março,2013,159000,211,https://www.standvirtual.com/carros/anuncio/mini-john-cooper-works-ID8Pxqj2.html
VW Golf 2.0 TSi GTi DSG Performance,24990.0,Gasolina,Fevereiro,2016,149000,230,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tsi-gti-dsg-performance-ID8PzrGK.html
Renault Mégane Sport Tourer 1.5 dCi Dynamique S SS,15990.0,Diesel,Julho,2017,120000,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-dynamique-s-ss-ID8PwtcY.html
Mitsubishi ASX 1.0 MPI-T Invite,24500.0,Gasolina,Julho,2023,888,90,https://www.standvirtual.com/carros/anuncio/mitsubishi-asx-1-0-mpi-t-invite-ID8PzxY4.html
Land Rover Defender 2.0 P400e 110 AWD X-Dynamic SE,107000.0,Híbrido (Gasolina),Setembro,2023,5000,404,https://www.standvirtual.com/carros/anuncio/land-rover-defender-2-0-p400e-110-awd-x-dynamic-se-ID8PyQqD.html
Jaguar I-Pace S AWD Aut.,49900.0,Eléctrico,Agosto,2019,52500,400,https://www.standvirtual.com/carros/anuncio/jaguar-i-pace-s-awd-aut-ID8PyQsf.html
Hyundai Bayon 1.0 T-GDi Premium TT DCT,23900.0,Gasolina,Janeiro,2022,34632,102,https://www.standvirtual.com/carros/anuncio/hyundai-bayon-1-0-t-gdi-premium-tt-dct-ID8PzKNb.html
Citroën Berlingo 1.2 PureTech Feel,18990.0,Gasolina,Julho,2019,70562,110,https://www.standvirtual.com/carros/anuncio/citron-berlingo-1-2-puretech-feel-ID8PzNzP.html
Peugeot 3008,20900.0,Gasolina,Outubro,2017,129900,120,https://www.standvirtual.com/carros/anuncio/peugeot-3008-ID8PwsKY.html
VW Golf Variant 1.6 TDi Trendline Pack,11500.0,Diesel,Setembro,2014,145650,105,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-trendline-pack-ID8PwlF7.html
Renault Clio Sport Tourer 1.5 dCi Zen,9750.0,Diesel,Janeiro,2019,198000,90,https://www.standvirtual.com/carros/anuncio/renault-clio-sport-tourer-1-5-dci-zen-ID8PvbqW.html
Mercedes-Benz A 250 e AMG Line,34450.0,Híbrido (Gasolina),Novembro,2020,51450,218,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-250-e-amg-line-ID8PzXpr.html
Audi A1 Sportback 1.0 TFSI Design,15250.0,Gasolina,Agosto,2018,147000,95,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-1-0-tfsi-design-ID8PrrwP.html
VW Golf Variant 1.6 TDi GPS Edition,14900.0,Diesel,Janeiro,2016,155403,110,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-gps-edition-ID8Px3iF.html
Fiat 500L 1.3 Multijet S&S Dualogic Sport,13990.0,Diesel,Julho,2014,124000,95,https://www.standvirtual.com/carros/anuncio/fiat-500l-1-3-multijet-s-s-dualogic-sport-ID8PzXpp.html
MINI One D,16250.0,Diesel,Setembro,2016,123102,95,https://www.standvirtual.com/carros/anuncio/mini-one-d-ID8PrFZT.html
BMW 520 d Auto,14950.0,Diesel,Maio,2011,248857,184,https://www.standvirtual.com/carros/anuncio/bmw-520-d-auto-ID8Pu9og.html
Audi A4 Avant 2.0 TDI Sport,19500.0,Diesel,Julho,2016,183000,150,https://www.standvirtual.com/carros/anuncio/audi-a4-avant-2-0-tdi-sport-ID8Pu8Ti.html
Renault Clio 0.9 TCe Limited,10890.0,Gasolina,Maio,2016,114397,90,https://www.standvirtual.com/carros/anuncio/renault-clio-0-9-tce-limited-ID8Pz6LV.html
Volvo V60 1.6 D2 Drive Momentum Start/Stop,11750.0,Diesel,Janeiro,2013,199000,115,https://www.standvirtual.com/carros/anuncio/volvo-v60-1-6-d2-drive-momentum-start-stop-ID8Py2CC.html
BMW 520 d Pack M Auto,34400.0,Diesel,Fevereiro,2018,136000,190,https://www.standvirtual.com/carros/anuncio/bmw-520-d-pack-m-auto-ID8Po7hN.html
Opel Astra Sports Tourer 1.7 CDTi Cosmo,9490.0,Diesel,Dezembro,2010,211000,125,https://www.standvirtual.com/carros/anuncio/opel-astra-sports-tourer-1-7-cdti-cosmo-ID8Pwtgs.html
Mercedes-Benz A 200 CDi Avantgarde,4650.0,Diesel,Agosto,2006,321674,140,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-200-cdi-avantgarde-ID8PvEDL.html
Citroën C4 Picasso 1.6 BlueHDi Exclusive,13900.0,Diesel,Novembro,2016,110000,120,https://www.standvirtual.com/carros/anuncio/citron-c4-picasso-1-6-bluehdi-exclusive-ID8PzxUK.html
Toyota Avensis SW 2.2 D-CAT Sol+GPS,7350.0,Diesel,Maio,2008,206000,177,https://www.standvirtual.com/carros/anuncio/toyota-avensis-sw-2-2-d-cat-sol-gps-ID8Pw3jb.html
Mercedes-Benz E 220 d 4-Matic All Terrain Avantgarde,39990.0,Diesel,Outubro,2017,128662,194,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-d-4-matic-all-terrain-avantgarde-ID8PtxkF.html
Renault Mégane Sport Tourer 1.5 Blue dCi GT Line,19500.0,Diesel,Fevereiro,2019,91679,115,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-blue-dci-gt-line-ID8PyBab.html
Renault Zoe Exclusive 50,23900.0,Eléctrico,Outubro,2020,17200,136,https://www.standvirtual.com/carros/anuncio/renault-zoe-exclusive-50-ID8Pt8Ul.html
Tesla Model X 100D,48000.0,Eléctrico,Novembro,2018,89000,525,https://www.standvirtual.com/carros/anuncio/tesla-model-x-100d-ID8PA4Ln.html
Audi Q2 30 TFSI Advanced,30990.0,Gasolina,Agosto,2023,8500,110,https://www.standvirtual.com/carros/anuncio/audi-q2-30-tfsi-advanced-ID8PA4Lm.html
Peugeot 2008 1.2 PureTech Signature,15990.0,Gasolina,Outubro,2019,63555,110,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-signature-ID8PyIik.html
Peugeot 3008 1.6 BlueHDi Allure,23900.0,Diesel,Julho,2018,96200,120,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-6-bluehdi-allure-ID8Pxsy6.html
Opel Insignia Sports Tourer 1.6 CDTi Business Edition,17250.0,Diesel,Outubro,2019,180000,110,https://www.standvirtual.com/carros/anuncio/opel-insignia-sports-tourer-1-6-cdti-business-edition-ID8PxLWI.html
Renault Captur 0.9 TCE Exclusive,15800.0,Gasolina,Fevereiro,2018,66327,90,https://www.standvirtual.com/carros/anuncio/renault-captur-0-9-tce-exclusive-ID8PwSvH.html
Mercedes-Benz C 200 d Station 9G-TRONIC AMG Line,36900.0,Diesel,Março,2019,63000,160,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-station-9g-tronic-amg-line-ID8Pwm6D.html
Renault Zoe Zen 40,18750.0,Eléctrico,Junho,2019,94400,109,https://www.standvirtual.com/carros/anuncio/renault-zoe-zen-40-ID8Pm6ng.html
MINI Cooper,33990.0,Gasolina,Janeiro,2018,53882,192,https://www.standvirtual.com/carros/anuncio/mini-cooper-ID8PtmNf.html
Renault Captur TCe 90 INTENS,21750.0,Gasolina,Junho,2022,6251,91,https://www.standvirtual.com/carros/anuncio/renault-captur-tce-90-intens-ID8Pz5Yh.html
Mercedes-Benz A 180 d 7G-DCT AMG Line,29990.0,Diesel,Janeiro,2019,84000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-7g-dct-amg-line-ID8PtC1h.html
VW T-Roc 1.0 TSI Style,19640.0,Gasolina,Maio,2019,104051,115,https://www.standvirtual.com/carros/anuncio/vw-t-roc-1-0-tsi-style-ID8PxD4z.html
Peugeot 5008 1.5 BlueHDi Active Pack EAT8,23900.0,Diesel,Agosto,2019,140863,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-active-pack-eat8-ID8Pz6Q7.html
Citroën C3 Aircross 1.6 BlueHDi Feel,14850.0,Diesel,Janeiro,2020,151199,100,https://www.standvirtual.com/carros/anuncio/citron-c3-aircross-1-6-bluehdi-feel-ID8Pz6Pw.html
Peugeot 308 SW 1.5 BlueHDi Active,16350.0,Diesel,Abril,2019,159482,130,https://www.standvirtual.com/carros/anuncio/peugeot-308-sw-1-5-bluehdi-active-ID8Pz6Q0.html
Renault Talisman 1.6 dCi Executive EDC,16900.0,Diesel,Fevereiro,2018,129000,160,https://www.standvirtual.com/carros/anuncio/renault-talisman-1-6-dci-executive-edc-ID8PzEby.html
Mitsubishi Outlander 2.2 DI-D Intense+,23300.0,Diesel,Junho,2017,135000,150,https://www.standvirtual.com/carros/anuncio/mitsubishi-outlander-2-2-di-d-intense-ID8Pl8EQ.html
Smart ForTwo Coupé,3750.0,Gasolina,Março,2006,133000,61,https://www.standvirtual.com/carros/anuncio/smart-fortwo-coup-ID8PrhCk.html
Opel Zafira 1.9 CDTi Cosmo,6500.0,Diesel,Janeiro,2008,110661,120,https://www.standvirtual.com/carros/anuncio/opel-zafira-1-9-cdti-cosmo-ID8Pz3uN.html
VW Golf Variant 1.6 TDi Best Edition Bluetooth,9350.0,Diesel,Dezembro,2014,233000,105,https://www.standvirtual.com/carros/anuncio/vw-golf-variant-1-6-tdi-best-edition-bluetooth-ID8PvX8k.html
Volvo XC 60 2.0 D4 R-Design Geartronic,42900.0,Diesel,Março,2020,135000,190,https://www.standvirtual.com/carros/anuncio/volvo-xc-60-2-0-d4-r-design-geartronic-ID8Pta7s.html
Mercedes-Benz GLC 220 d 4Matic 9G-TRONIC,36800.0,Diesel,Setembro,2017,129275,170,https://www.standvirtual.com/carros/anuncio/mercedes-benz-glc-220-d-4matic-9g-tronic-ID8PA4Lg.html
Peugeot 5008 1.5 BlueHDi GT Line,26500.0,Diesel,Junho,2019,89674,130,https://www.standvirtual.com/carros/anuncio/peugeot-5008-1-5-bluehdi-gt-line-ID8PA4Lw.html
Volvo C40 Recharge 82 kWh Twin Motor Plus,59990.0,Eléctrico,Dezembro,2022,12000,408,https://www.standvirtual.com/carros/anuncio/volvo-c40-recharge-82-kwh-twin-motor-plus-ID8PyUUt.html
Mercedes-Benz EQC 400 4Matic AMG Line,64990.0,Eléctrico,Março,2021,25000,408,https://www.standvirtual.com/carros/anuncio/mercedes-benz-eqc-400-4matic-amg-line-ID8Pwgoh.html
Jaguar F-Type Coupe P300 Aut. R-Dynamic Black,55490.0,Gasolina,Maio,2018,34000,300,https://www.standvirtual.com/carros/anuncio/jaguar-f-type-coupe-p300-aut-r-dynamic-black-ID8Pt9ee.html
SEAT Leon ST 2.0 TDI FR DSG S/S,24990.0,Diesel,Maio,2021,98000,150,https://www.standvirtual.com/carros/anuncio/seat-leon-st-2-0-tdi-fr-dsg-s-s-ID8PxZkx.html
Land Rover Range Rover Evoque 2.0 eD4 Pure,26900.0,Diesel,Agosto,2016,114299,150,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-evoque-2-0-ed4-pure-ID8PwTwx.html
Porsche Boxster 2.7,35000.0,Gasolina,Junho,2005,92000,240,https://www.standvirtual.com/carros/anuncio/porsche-boxster-2-7-ID8Pyx2g.html
Porsche 911,90000.0,Gasolina,Novembro,1982,115000,231,https://www.standvirtual.com/carros/anuncio/porsche-911-ID8Pyx2y.html
Tesla Model X 100D,69500.0,Eléctrico,Maio,2019,92000,525,https://www.standvirtual.com/carros/anuncio/tesla-model-x-100d-ID8PA4Ls.html
Mercedes-Benz EQC 400 4Matic,51490.0,Eléctrico,Outubro,2020,64473,408,https://www.standvirtual.com/carros/anuncio/mercedes-benz-eqc-400-4matic-ID8PA4Lt.html
Opel Insignia Country Tourer 2.0 CDTi,21000.0,Diesel,Outubro,2017,94000,170,https://www.standvirtual.com/carros/anuncio/opel-insignia-country-tourer-2-0-cdti-ID8PA4Lj.html
Mercedes-Benz A 180 d Progressive,30250.0,Diesel,Outubro,2022,17308,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-progressive-ID8PzXpF.html
VW Golf 2.0 TDi GTD DSG,20900.0,Diesel,Setembro,2015,199000,184,https://www.standvirtual.com/carros/anuncio/vw-golf-2-0-tdi-gtd-dsg-ID8Py19t.html
Opel Antara 2.0 CDTi,6990.0,Diesel,Novembro,2007,201000,150,https://www.standvirtual.com/carros/anuncio/opel-antara-2-0-cdti-ID8PzEaA.html
Renault Espace 1.6 dCi Initiale Paris EDC,21500.0,Diesel,Agosto,2016,150000,160,https://www.standvirtual.com/carros/anuncio/renault-espace-1-6-dci-initiale-paris-edc-ID8PuNOc.html
Peugeot 3008 1.5 BlueHDi Allure EAT8,25900.0,Diesel,Setembro,2018,90300,130,https://www.standvirtual.com/carros/anuncio/peugeot-3008-1-5-bluehdi-allure-eat8-ID8Pq7xg.html
Peugeot 208 1.2 PureTech Active,16900.0,Gasolina,Junho,2021,50000,101,https://www.standvirtual.com/carros/anuncio/peugeot-208-1-2-puretech-active-ID8Pr8JF.html
Renault Twingo 0.9 TCe Exclusive,10950.0,Gasolina,Agosto,2017,107000,90,https://www.standvirtual.com/carros/anuncio/renault-twingo-0-9-tce-exclusive-ID8PpWss.html
Land Rover Range Rover Velar 2.0 D SE,52900.0,Diesel,Julho,2017,109000,241,https://www.standvirtual.com/carros/anuncio/land-rover-range-rover-velar-2-0-d-se-ID8Pxyxd.html
BMW 320 d Touring ED Advantage,24300.0,Diesel,Janeiro,2018,172582,163,https://www.standvirtual.com/carros/anuncio/bmw-320-d-touring-ed-advantage-ID8PeNFX.html
Mercedes-Benz C 200 d Exclusive,22900.0,Diesel,Dezembro,2016,91000,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-200-d-exclusive-ID8PnRnZ.html
Renault Mégane Sport Tourer 1.5 dCi Dynamique,7490.0,Diesel,Fevereiro,2012,242000,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-sport-tourer-1-5-dci-dynamique-ID8Pxcew.html
Toyota Yaris 1.5 HSD Comfort,16500.0,Híbrido (Gasolina),Junho,2018,136191,101,https://www.standvirtual.com/carros/anuncio/toyota-yaris-1-5-hsd-comfort-ID8PxoMW.html
Peugeot 2008 1.2 PureTech Allure,14890.0,Gasolina,Outubro,2018,75492,83,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-2-puretech-allure-ID8PyPXy.html
BMW 318,29499.0,Diesel,Novembro,2019,141000,150,https://www.standvirtual.com/carros/anuncio/bmw-318-ID8PA4Lq.html
MINI One Brick Lane,11250.0,Gasolina,Novembro,2013,98100,75,https://www.standvirtual.com/carros/anuncio/mini-one-brick-lane-ID8PtJ2R.html
Citroën C3 1.2 PureTech C-Series,16500.0,Gasolina,Novembro,2022,17454,83,https://www.standvirtual.com/carros/anuncio/citron-c3-1-2-puretech-c-series-ID8Pz4Uy.html
Audi TT Coupé 2.0 TFSI,22000.0,Gasolina,Agosto,2008,120000,200,https://www.standvirtual.com/carros/anuncio/audi-tt-coup-2-0-tfsi-ID8PwxwI.html
Nissan Juke 1.0 DIG-T Tekna,19990.0,Gasolina,Fevereiro,2020,19995,117,https://www.standvirtual.com/carros/anuncio/nissan-juke-1-0-dig-t-tekna-ID8PxSLn.html
BMW 116 d Pack M Auto,21990.0,Diesel,Outubro,2017,118785,116,https://www.standvirtual.com/carros/anuncio/bmw-116-d-pack-m-auto-ID8PvdaP.html
Opel Astra 1.6 CDTI Ecotec Dynamic S/S,13950.0,Diesel,Julho,2019,135500,110,https://www.standvirtual.com/carros/anuncio/opel-astra-1-6-cdti-ecotec-dynamic-s-s-ID8PzW7b.html
Mercedes-Benz A 180 d Progressive Aut.,24800.0,Diesel,Setembro,2018,69000,116,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-180-d-progressive-aut-ID8PA4Lz.html
Tesla Model 3 Long Range AWD Dual Motor,38500.0,Eléctrico,Fevereiro,2020,73850,476,https://www.standvirtual.com/carros/anuncio/tesla-model-3-long-range-awd-dual-motor-ID8PzYtL.html
BMW 525 i,7990.0,Gasolina,Julho,2001,270000,192,https://www.standvirtual.com/carros/anuncio/bmw-525-i-ID8PqdmN.html
Jaguar I-Pace SE AWD Aut.,47300.0,Eléctrico,Novembro,2019,12543,400,https://www.standvirtual.com/carros/anuncio/jaguar-i-pace-se-awd-aut-ID8Pv5S6.html
Mercedes-Benz CLA 180 d Shooting Brake Urban,21600.0,Diesel,Agosto,2016,114606,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-180-d-shooting-brake-urban-ID8Ptsi9.html
Porsche Macan T,97900.0,Gasolina,Janeiro,2022,25327,265,https://www.standvirtual.com/carros/anuncio/porsche-macan-t-ID8PwXsh.html
Mercedes-Benz E 220 CDI Avantgarde Aut.,8900.0,Diesel,Julho,2005,290000,150,https://www.standvirtual.com/carros/anuncio/mercedes-benz-e-220-cdi-avantgarde-aut-ID8PA4Lx.html
Mercedes-Benz Vito Tourer 113 CDi/34 9L Longo 2+2+2+3,20900.0,Diesel,Março,2014,322500,136,https://www.standvirtual.com/carros/anuncio/mercedes-benz-vito-tourer-113-cdi-34-9l-longo-2-2-2-3-ID8PA4Kw.html
Skoda Rapid Spaceback 1.4 TDi Active,7450.0,Diesel,Agosto,2015,192000,90,https://www.standvirtual.com/carros/anuncio/skoda-rapid-spaceback-1-4-tdi-active-ID8PA1Si.html
Renault Mégane 1.5 dCi Limited EDC,14990.0,Diesel,Outubro,2017,147715,110,https://www.standvirtual.com/carros/anuncio/renault-mgane-1-5-dci-limited-edc-ID8PnONW.html
Peugeot 2008 1.5 BlueHDi GT,25990.0,Diesel,Outubro,2020,95200,110,https://www.standvirtual.com/carros/anuncio/peugeot-2008-1-5-bluehdi-gt-ID8PxDxS.html
Mercedes-Benz C 250 CDi BE,19900.0,Diesel,Dezembro,2011,157000,204,https://www.standvirtual.com/carros/anuncio/mercedes-benz-c-250-cdi-be-ID8PxSAr.html
Citroën C1 1.2 VTi Shine,10450.0,Gasolina,Novembro,2016,87289,82,https://www.standvirtual.com/carros/anuncio/citron-c1-1-2-vti-shine-ID8PzXpK.html
Smart ForFour EQ Prime,22250.0,Eléctrico,Outubro,2020,28767,82,https://www.standvirtual.com/carros/anuncio/smart-forfour-eq-prime-ID8Pwzmp.html
Mitsubishi L200 2.5 TD St Eleg Full Box ABS,14900.0,Diesel,Setembro,2005,229000,136,https://www.standvirtual.com/carros/anuncio/mitsubishi-l200-2-5-td-st-eleg-full-box-abs-ID8PomAX.html
Renault Clio 1.0 TCe RS Line,19900.0,Gasolina,Julho,2020,30246,100,https://www.standvirtual.com/carros/anuncio/renault-clio-1-0-tce-rs-line-ID8PwzpG.html
Peugeot 508 SW 1.6 e-HDi Allure 2-Tronic,10300.0,Diesel,Julho,2016,280000,115,https://www.standvirtual.com/carros/anuncio/peugeot-508-sw-1-6-e-hdi-allure-2-tronic-ID8PzXpR.html
Renault Kangoo 1.5 Blue dCi Zen,18499.0,Diesel,Novembro,2020,95545,95,https://www.standvirtual.com/carros/anuncio/renault-kangoo-1-5-blue-dci-zen-ID8PwfsJ.html
Skoda Fabia 1.4 TDi Ambition,11900.0,Diesel,Março,2015,168000,90,https://www.standvirtual.com/carros/anuncio/skoda-fabia-1-4-tdi-ambition-ID8PwsMC.html
Mercedes-Benz A 160 Progressive,28750.0,Gasolina,Março,2022,22166,109,https://www.standvirtual.com/carros/anuncio/mercedes-benz-a-160-progressive-ID8PzXpS.html
Jeep Avenger 1.2 GSE T3 Altitude,26990.0,Gasolina,Julho,2023,678,101,https://www.standvirtual.com/carros/anuncio/jeep-avenger-1-2-gse-t3-altitude-ID8PyBtJ.html
Audi A1 Sportback 25 TFSI,19990.0,Gasolina,Junho,2021,65000,95,https://www.standvirtual.com/carros/anuncio/audi-a1-sportback-25-tfsi-ID8Pz1mY.html
Audi RS3 Sportback 2.5 TFSI quattro S tronic,48000.0,Gasolina,Agosto,2016,97000,367,https://www.standvirtual.com/carros/anuncio/audi-rs3-sportback-2-5-tfsi-quattro-s-tronic-ID8PxVAh.html
Skoda Enyaq iV 80,62500.0,Eléctrico,Maio,2022,8820,204,https://www.standvirtual.com/carros/anuncio/skoda-enyaq-iv-80-ID8Pz7cO.html
Mercedes-Benz CLA 45 AMG 4-Matic,34990.0,Gasolina,Setembro,2016,146610,381,https://www.standvirtual.com/carros/anuncio/mercedes-benz-cla-45-amg-4-matic-ID8PzKUG.html
Renault Kadjar 1.5 dCi Intens,16900.0,Diesel,Junho,2019,173197,115,https://www.standvirtual.com/carros/anuncio/renault-kadjar-1-5-dci-intens-ID8PyWpz.html
